t_ms,soma_v_mV
1.113999999999980695e+01,-6.784266292022978462e+01
1.115999999999980652e+01,-6.784271097467383527e+01
1.117999999999980609e+01,-6.784275899201210791e+01
1.119999999999980567e+01,-6.784280697204413002e+01
1.121999999999980524e+01,-6.784285491457134754e+01
1.123999999999980481e+01,-6.784290281939715328e+01
1.125999999999980439e+01,-6.784295068632687276e+01
1.127999999999980396e+01,-6.784299851516770730e+01
1.129999999999980353e+01,-6.784304630572877670e+01
1.131999999999980311e+01,-6.784309405782107660e+01
1.133999999999980268e+01,-6.784314177125743583e+01
1.135999999999980226e+01,-6.784318944585255906e+01
1.137999999999980183e+01,-6.784323708142296994e+01
1.139999999999980140e+01,-6.784328467778701111e+01
1.141999999999980098e+01,-6.784333223476484420e+01
1.143999999999980055e+01,-6.784337975217839301e+01
1.145999999999980012e+01,-6.784342722985135765e+01
1.147999999999979970e+01,-6.784347466760914358e+01
1.149999999999979927e+01,-6.784352206527891838e+01
1.151999999999979885e+01,-6.784356942268951229e+01
1.153999999999979842e+01,-6.784361673967147510e+01
1.155999999999979799e+01,-6.784366401605700503e+01
1.157999999999979757e+01,-6.784371125167996297e+01
1.159999999999979714e+01,-6.784375844637584407e+01
1.161999999999979671e+01,-6.784380559998176352e+01
1.163999999999979629e+01,-6.784385271233639969e+01
1.165999999999979586e+01,-6.784389978328003679e+01
1.167999999999979543e+01,-6.784394681265452220e+01
1.169999999999979501e+01,-6.784399380030329496e+01
1.171999999999979458e+01,-6.784404074607134305e+01
1.173999999999979416e+01,-6.784408764980526030e+01
1.175999999999979373e+01,-6.784413451135317530e+01
1.177999999999979330e+01,-6.784418133056482247e+01
1.179999999999979288e+01,-6.784422810729149944e+01
1.181999999999979245e+01,-6.784427484138605280e+01
1.183999999999979202e+01,-6.784432153270292076e+01
1.185999999999979160e+01,-6.784436818109804790e+01
1.187999999999979117e+01,-6.784441478642894197e+01
1.189999999999979075e+01,-6.784446134855460286e+01
1.191999999999979032e+01,-6.784450786733550842e+01
1.193999999999978989e+01,-6.784455434263361440e+01
1.195999999999978947e+01,-6.784460077431232605e+01
1.197999999999978904e+01,-6.784464716223648395e+01
1.199999999999978861e+01,-6.784469350627234974e+01
1.201999999999978819e+01,-6.784473980628762035e+01
1.203999999999978776e+01,-6.784478606215139962e+01
1.205999999999978733e+01,-6.784483227373419822e+01
1.207999999999978691e+01,-6.784487844090794795e+01
1.209999999999978648e+01,-6.784492456354595902e+01
1.211999999999978606e+01,-6.784497064152294854e+01
1.213999999999978563e+01,-6.784501667471489839e+01
1.215999999999978520e+01,-6.784506266299892729e+01
1.217999999999978478e+01,-6.784510860625331929e+01
1.219999999999978435e+01,-6.784515450435750950e+01
1.221999999999978392e+01,-6.784520035719221198e+01
1.223999999999978350e+01,-6.784524616463943403e+01
1.225999999999978307e+01,-6.784529192658257557e+01
1.227999999999978264e+01,-6.784533764290638658e+01
1.229999999999978222e+01,-6.784538331349702389e+01
1.231999999999978179e+01,-6.784542893824203702e+01
1.233999999999978137e+01,-6.784547451703035392e+01
1.235999999999978094e+01,-6.784552004975226680e+01
1.237999999999978051e+01,-6.784556553629941789e+01
1.239999999999978009e+01,-6.784561097656479944e+01
1.241999999999977966e+01,-6.784565637044268271e+01
1.243999999999977923e+01,-6.784570171782864634e+01
1.245999999999977881e+01,-6.784574701861951951e+01
1.247999999999977838e+01,-6.784579227271339619e+01
1.249999999999977796e+01,-6.784583748000960668e+01
1.251999999999977753e+01,-6.784588264040868921e+01
1.253999999999977710e+01,-6.784592775381238994e+01
1.255999999999977668e+01,-6.784597282012366293e+01
1.257999999999977625e+01,-6.784601783924662755e+01
1.259999999999977582e+01,-6.784606281108658266e+01
1.261999999999977540e+01,-6.784610773554997820e+01
1.263999999999977497e+01,-6.784615261254440099e+01
1.265999999999977454e+01,-6.784619744197860314e+01
1.267999999999977412e+01,-6.784624222376244518e+01
1.269999999999977369e+01,-6.784628695780689611e+01
1.271999999999977327e+01,-6.784633164402406180e+01
1.273999999999977284e+01,-6.784637628232711393e+01
1.275999999999977241e+01,-6.784642087263031840e+01
1.277999999999977199e+01,-6.784646541484902116e+01
1.279999999999977156e+01,-6.784650990889959132e+01
1.281999999999977113e+01,-6.784655435469946383e+01
1.283999999999977071e+01,-6.784659875216705416e+01
1.285999999999977028e+01,-6.784664310122181519e+01
1.287999999999976986e+01,-6.784668740178420876e+01
1.289999999999976943e+01,-6.784673165377570569e+01
1.291999999999976900e+01,-6.784677585711879999e+01
1.293999999999976858e+01,-6.784682001173698040e+01
1.295999999999976815e+01,-6.784686411755477309e+01
1.297999999999976772e+01,-6.784690817449769895e+01
1.299999999999976730e+01,-6.784695218249227366e+01
1.301999999999976687e+01,-6.784699614146603608e+01
1.303999999999976644e+01,-6.784704005134749139e+01
1.305999999999976602e+01,-6.784708391206615374e+01
1.307999999999976559e+01,-6.784712772355250365e+01
1.309999999999976517e+01,-6.784717148573797374e+01
1.311999999999976474e+01,-6.784721519855497718e+01
1.313999999999976431e+01,-6.784725886193687927e+01
1.315999999999976389e+01,-6.784730247581798324e+01
1.317999999999976346e+01,-6.784734604013351600e+01
1.319999999999976303e+01,-6.784738955481964240e+01
1.321999999999976261e+01,-6.784743301981343677e+01
1.323999999999976218e+01,-6.784747643505289716e+01
1.325999999999976176e+01,-6.784751980047693110e+01
1.327999999999976133e+01,-6.784756311602531298e+01
1.329999999999976090e+01,-6.784760638163872670e+01
1.331999999999976048e+01,-6.784764959725872302e+01
1.333999999999976005e+01,-6.784769276282773376e+01
1.335999999999975962e+01,-6.784773587828905761e+01
1.337999999999975920e+01,-6.784777894358684591e+01
1.339999999999975877e+01,-6.784782195866611687e+01
1.341999999999975834e+01,-6.784786492347271292e+01
1.343999999999975792e+01,-6.784790783795332914e+01
1.345999999999975749e+01,-6.784795070205548484e+01
1.347999999999975707e+01,-6.784799351572752357e+01
1.349999999999975664e+01,-6.784803627891861311e+01
1.351999999999975621e+01,-6.784807899157873123e+01
1.353999999999975579e+01,-6.784812165365863734e+01
1.355999999999975536e+01,-6.784816426510990084e+01
1.357999999999975493e+01,-6.784820682588481588e+01
1.359999999999975451e+01,-6.784824933593642982e+01
1.361999999999975408e+01,-6.784829179521850051e+01
1.363999999999975365e+01,-6.784833420368552481e+01
1.365999999999975323e+01,-6.784837656129272432e+01
1.367999999999975280e+01,-6.784841886799604538e+01
1.369999999999975238e+01,-6.784846112375217331e+01
1.371999999999975195e+01,-6.784850332851856081e+01
1.373999999999975152e+01,-6.784854548225337112e+01
1.375999999999975110e+01,-6.784858758491546382e+01
1.377999999999975067e+01,-6.784862963646432377e+01
1.379999999999975024e+01,-6.784867163686008951e+01
1.381999999999974982e+01,-6.784871358606351066e+01
1.383999999999974939e+01,-6.784875548403601897e+01
1.385999999999974897e+01,-6.784879733073971408e+01
1.387999999999974854e+01,-6.784883912613737778e+01
1.389999999999974811e+01,-6.784888087019238867e+01
1.391999999999974769e+01,-6.784892256286872225e+01
1.393999999999974726e+01,-6.784896420413090823e+01
1.395999999999974683e+01,-6.784900579394410158e+01
1.397999999999974641e+01,-6.784904733227415363e+01
1.399999999999974598e+01,-6.784908881908762623e+01
1.401999999999974555e+01,-6.784913025435183442e+01
1.403999999999974513e+01,-6.784917163803486062e+01
1.405999999999974470e+01,-6.784921297010554042e+01
1.407999999999974428e+01,-6.784925425053349102e+01
1.409999999999974385e+01,-6.784929547928905436e+01
1.411999999999974342e+01,-6.784933665634333977e+01
1.413999999999974300e+01,-6.784937778166815292e+01
1.415999999999974257e+01,-6.784941885523603844e+01
1.417999999999974214e+01,-6.784945987702022308e+01
1.419999999999974172e+01,-6.784950084699461570e+01
1.421999999999974129e+01,-6.784954176513380730e+01
1.423999999999974087e+01,-6.784958263141305679e+01
1.425999999999974044e+01,-6.784962344580824833e+01
1.427999999999974001e+01,-6.784966420829590561e+01
1.429999999999973959e+01,-6.784970491885320598e+01
1.431999999999973916e+01,-6.784974557745793788e+01
1.433999999999973873e+01,-6.784978618408848661e+01
1.435999999999973831e+01,-6.784982673872384851e+01
1.437999999999973788e+01,-6.784986724134364522e+01
1.439999999999973745e+01,-6.784990769192803839e+01
1.441999999999973703e+01,-6.784994809045781494e+01
1.443999999999973660e+01,-6.784998843691431603e+01
1.445999999999973618e+01,-6.785002873127945122e+01
1.447999999999973575e+01,-6.785006897353569855e+01
1.449999999999973532e+01,-6.785010916366610445e+01
1.451999999999973490e+01,-6.785014930165424119e+01
1.453999999999973447e+01,-6.785018938748424944e+01
1.455999999999973404e+01,-6.785022942114075306e+01
1.457999999999973362e+01,-6.785026940260891593e+01
1.459999999999973319e+01,-6.785030933187438507e+01
1.461999999999973276e+01,-6.785034920892327648e+01
1.463999999999973234e+01,-6.785038903374217512e+01
1.465999999999973191e+01,-6.785042880631812068e+01
1.467999999999973149e+01,-6.785046852663859340e+01
1.469999999999973106e+01,-6.785050819469154249e+01
1.471999999999973063e+01,-6.785054781046535766e+01
1.473999999999973021e+01,-6.785058737394886919e+01
1.475999999999972978e+01,-6.785062688513137630e+01
1.477999999999972935e+01,-6.785066634400263297e+01
1.479999999999972893e+01,-6.785070575055289055e+01
1.481999999999972850e+01,-6.785074510477284093e+01
1.483999999999972808e+01,-6.785078440665367339e+01
1.485999999999972765e+01,-6.785082365618707456e+01
1.487999999999972722e+01,-6.785086285336521428e+01
1.489999999999972680e+01,-6.785090199818073131e+01
1.491999999999972637e+01,-6.785094109062679024e+01
1.493999999999972594e+01,-6.785098013069699618e+01
1.495999999999972552e+01,-6.785101911838548006e+01
1.497999999999972509e+01,-6.785105805368682752e+01
1.499999999999972466e+01,-6.785109693659610741e+01
1.501999999999972424e+01,-6.785113576710885752e+01
1.503999999999972381e+01,-6.785117454522109881e+01
1.505999999999972339e+01,-6.785121327092933541e+01
1.507999999999972296e+01,-6.785125194423052619e+01
1.509999999999972253e+01,-6.785129056512211321e+01
1.511999999999972211e+01,-6.785132913360197904e+01
1.513999999999972168e+01,-6.785136764966846101e+01
1.515999999999972125e+01,-6.785140611332033700e+01
1.517999999999972083e+01,-6.785144452455679698e+01
1.519999999999972040e+01,-6.785148288337749989e+01
1.521999999999971998e+01,-6.785152118978250257e+01
1.523999999999971955e+01,-6.785155944377228820e+01
1.525999999999971912e+01,-6.785159764534776627e+01
1.527999999999971870e+01,-6.785163579451025839e+01
1.529999999999971827e+01,-6.785167389126149828e+01
1.531999999999971784e+01,-6.785171193560367442e+01
1.533999999999971742e+01,-6.785174992753935896e+01
1.535999999999971699e+01,-6.785178786707157883e+01
1.537999999999971656e+01,-6.785182575420377304e+01
1.539999999999971614e+01,-6.785186358893980696e+01
1.541999999999971571e+01,-6.785190137128400067e+01
1.543999999999971529e+01,-6.785193910124108641e+01
1.545999999999971486e+01,-6.785197677881622269e+01
1.547999999999971443e+01,-6.785201440401499440e+01
1.549999999999971401e+01,-6.785205197684338430e+01
1.551999999999971358e+01,-6.785208949730780148e+01
1.553999999999971315e+01,-6.785212696541502453e+01
1.555999999999971273e+01,-6.785216438117227256e+01
1.557999999999971230e+01,-6.785220174458711995e+01
1.559999999999971187e+01,-6.785223905566758162e+01
1.561999999999971145e+01,-6.785227631442202778e+01
1.563999999999971102e+01,-6.785231352085919809e+01
1.565999999999971060e+01,-6.785235067498820172e+01
1.567999999999971017e+01,-6.785238777681851730e+01
1.569999999999970974e+01,-6.785242482635995032e+01
1.571999999999970932e+01,-6.785246182362267575e+01
1.573999999999970889e+01,-6.785249876861722385e+01
1.575999999999970846e+01,-6.785253566135446590e+01
1.577999999999970804e+01,-6.785257250184564271e+01
1.579999999999970761e+01,-6.785260929010235031e+01
1.581999999999970719e+01,-6.785264602613656848e+01
1.583999999999970676e+01,-6.785268270996061801e+01
1.585999999999970633e+01,-6.785271934158718921e+01
1.587999999999970591e+01,-6.785275592102932762e+01
1.589999999999970548e+01,-6.785279244830041989e+01
1.591999999999970505e+01,-6.785282892341416527e+01
1.593999999999970463e+01,-6.785286534638461831e+01
1.595999999999970420e+01,-6.785290171722616037e+01
1.597999999999970377e+01,-6.785293803595351392e+01
1.599999999999970335e+01,-6.785297430258168561e+01
1.601999999999970470e+01,-6.785301051712606579e+01
1.603999999999970782e+01,-6.785304667960232905e+01
1.605999999999971095e+01,-6.785308279002649101e+01
1.607999999999971408e+01,-6.785311884841489416e+01
1.609999999999971720e+01,-6.785315485478419362e+01
1.611999999999972033e+01,-6.785319080915138557e+01
1.613999999999972346e+01,-6.785322671153377883e+01
1.615999999999972658e+01,-6.785326256194898065e+01
1.617999999999972971e+01,-6.785329836041493934e+01
1.619999999999973284e+01,-6.785333410694987322e+01
1.621999999999973596e+01,-6.785336980157234166e+01
1.623999999999973909e+01,-6.785340544430120246e+01
1.625999999999974222e+01,-6.785344103515559766e+01
1.627999999999974534e+01,-6.785347657415498190e+01
1.629999999999974847e+01,-6.785351206131907986e+01
1.631999999999975159e+01,-6.785354749666794305e+01
1.633999999999975472e+01,-6.785358288022187878e+01
1.635999999999975785e+01,-6.785361821200147858e+01
1.637999999999976097e+01,-6.785365349202764662e+01
1.639999999999976410e+01,-6.785368872032151444e+01
1.641999999999976723e+01,-6.785372389690449779e+01
1.643999999999977035e+01,-6.785375902179826824e+01
1.645999999999977348e+01,-6.785379409502471049e+01
1.647999999999977661e+01,-6.785382911660596505e+01
1.649999999999977973e+01,-6.785386408656439983e+01
1.651999999999978286e+01,-6.785389900492263848e+01
1.653999999999978598e+01,-6.785393387170354629e+01
1.655999999999978911e+01,-6.785396868693021588e+01
1.657999999999979224e+01,-6.785400345062602412e+01
1.659999999999979536e+01,-6.785403816281457523e+01
1.661999999999979849e+01,-6.785407282351972924e+01
1.663999999999980162e+01,-6.785410743276563039e+01
1.665999999999980474e+01,-6.785414199057665030e+01
1.667999999999980787e+01,-6.785417649697744480e+01
1.669999999999981100e+01,-6.785421095199288288e+01
1.671999999999981412e+01,-6.785424535564811777e+01
1.673999999999981725e+01,-6.785427970796853003e+01
1.675999999999982037e+01,-6.785431400897977028e+01
1.677999999999982350e+01,-6.785434825870771647e+01
1.679999999999982663e+01,-6.785438245717847394e+01
1.681999999999982975e+01,-6.785441660441841805e+01
1.683999999999983288e+01,-6.785445070045413729e+01
1.685999999999983601e+01,-6.785448474531244756e+01
1.687999999999983913e+01,-6.785451873902039210e+01
1.689999999999984226e+01,-6.785455268160525577e+01
1.691999999999984539e+01,-6.785458657309453656e+01
1.693999999999984851e+01,-6.785462041351595985e+01
1.695999999999985164e+01,-6.785465420289744998e+01
1.697999999999985477e+01,-6.785468794126715864e+01
1.699999999999985789e+01,-6.785472162865345069e+01
1.701999999999986102e+01,-6.785475526508490418e+01
1.703999999999986414e+01,-6.785478885059028187e+01
1.705999999999986727e+01,-6.785482238519858811e+01
1.707999999999987040e+01,-6.785485586893899779e+01
1.709999999999987352e+01,-6.785488930184089895e+01
1.711999999999987665e+01,-6.785492268393389281e+01
1.713999999999987978e+01,-6.785495601524775111e+01
1.715999999999988290e+01,-6.785498929581245875e+01
1.717999999999988603e+01,-6.785502252565818537e+01
1.719999999999988916e+01,-6.785505570481529958e+01
1.721999999999989228e+01,-6.785508883331434049e+01
1.723999999999989541e+01,-6.785512191118606040e+01
1.725999999999989853e+01,-6.785515493846138213e+01
1.727999999999990166e+01,-6.785518791517141324e+01
1.729999999999990479e+01,-6.785522084134746024e+01
1.731999999999990791e+01,-6.785525371702098596e+01
1.733999999999991104e+01,-6.785528654222365219e+01
1.735999999999991417e+01,-6.785531931698729124e+01
1.737999999999991729e+01,-6.785535204134392018e+01
1.739999999999992042e+01,-6.785538471532571236e+01
1.741999999999992355e+01,-6.785541733896502592e+01
1.743999999999992667e+01,-6.785544991229438949e+01
1.745999999999992980e+01,-6.785548243534650226e+01
1.747999999999993292e+01,-6.785551490815423392e+01
1.749999999999993605e+01,-6.785554733075062472e+01
1.751999999999993918e+01,-6.785557970316887122e+01
1.753999999999994230e+01,-6.785561202544232628e+01
1.755999999999994543e+01,-6.785564429760449912e+01
1.757999999999994856e+01,-6.785567651968896996e+01
1.759999999999995168e+01,-6.785570869172939013e+01
1.761999999999995481e+01,-6.785574081375949618e+01
1.763999999999995794e+01,-6.785577288581308153e+01
